Spring 2021,COSC,8698,Doctoral Research,Wu,Panruo,0,0,0,0,0,3,0,0
Spring 2021,MECT,4172,Materials Tech Lab,Singh,Navdeep,7,10,0,0,0,2,0,37
Spring 2021,MANA,   6A32,Organizational Behavior & Mgt,Krylova,Ksenia O,22,8,0,0,0,2,0,69
Spring 2021,ART,3303,"Color, Materials and Methods",Williams,Celeste,21,5,0,0,0,2,0,75
Spring 2021,PSYC,4398,Independent Study,Neighbors,Clayton T,3,0,0,0,0,0,0,100
Spring 2021,PHAR,5329,Integrated CV I Module,Sulaica,Elisabeth,26,13,1,0,0,0,0,65
Spring 2021,LAW,6314,Master Thesis - Health,Vetter,Greg R,1,0,0,0,0,0,0,100
Spring 2021,SCLT,6320,Procurement Strategies,Wang,Kailai,17,1,0,0,0,0,0,94
Spring 2021,PHAR,5329,Integrated CV I Module,Sulaica,Elisabeth,24,15,2,0,0,0,0,59
Spring 2021,MUED,2342,Music for Children,Bigwood,Cora Morgan,14,5,0,0,0,1,0,70
Spring 2021,RELS,3370,The Bible and Modern Science,Ott,Aaron Frederick,13,4,2,0,0,8,1,48
Spring 2021,KIN,3350,Psych Aspects Sport Exercise,Gray,Jon Phillip,35,11,1,0,0,2,0,71
Spring 2021,AFSC,3302,Air Force Leadership II,Williams,Randi,3,2,0,0,0,2,0,43
Spring 2021,THEA,1331,Introduction To Theatre,Hinkel,Heidi Anne,44,8,0,0,0,5,1,77
Spring 2021,PSYC,3301,Intro Psych Stats,Alonso,Nicole Ashley,42,23,2,0,0,11,0,54
Spring 2021,POLS,3310,Intro to Political Theory,Choi,Naomi,21,12,3,0,0,3,2,54
Spring 2021,HDFS,3350,Observation and Assessment,Schroder,Kathleen Anne,21,4,0,0,0,0,0,84
Spring 2021,ANTH,4394,Selected Topics in Ant,Zentz,Lauren R,3,3,0,0,0,3,0,33
Spring 2021,PHAR,5228,Integrated Men & Women Health,Das,Joydip,44,17,1,0,0,0,0,71
Spring 2021,BIOL,3132,Elementary Microbiology Lab,Knapp,Richard D,9,6,1,0,0,4,1,45
Spring 2021,HRMA,6330,Statistical Analysis in Hosp.,Shin,Min Jung,10,5,0,0,0,2,1,59
Spring 2021,CHEE,3466,Bio & Physical Chemistry,Willson,Richard,22,24,0,0,0,11,0,39
Spring 2021,MATH,1314,Calc for Bus/Life Sciences,Tucker,Charles T,0,3,3,0,0,6,3,0
Spring 2021,GEOL,6390,3-D Seismic Exploration I,Marfurt,Kurt J,5,4,0,0,0,0,0,56
Spring 2021,PHAR,5269,Complex Problems,Fernandez,Julianna M,44,10,1,0,0,0,0,80
Spring 2021,MARK,4338,Marketing Research,Wang,Yu,27,11,1,0,0,8,0,57
Spring 2021,HLT,3380,Culture and Health,Markowitz,Eliz,36,10,1,0,0,9,2,64
Spring 2021,CHEM,1111,Fundamentals of Chm Lab,Zaitsev,Vladimir G,10,3,2,0,0,4,0,53
Spring 2021,PSYC,2350,Child Development,Anderson,Jill Annette,17,18,0,0,0,10,0,38
Spring 2021,CHEE,5377,Intro To Polymer Science,Robertson,Megan L,7,2,0,0,0,1,0,70
Spring 2021,ARCH,2331,Digital Vocabularies,Jackson,Megan H,15,0,1,0,0,2,2,83
Spring 2021,ARLD,6340,Law and the Arts,Payne,Brendettae,9,0,0,0,0,0,0,100
Spring 2021,ART,1360,Fundamentals of Sculpture,Nesbit,Tiffany Angel,13,1,0,0,0,0,0,93
Spring 2021,THEA,1331,Introduction To Theatre,Young,Courtney Leigh,44,3,0,0,0,8,0,80
Spring 2021,BIOL,1162,Intro To Biol Science Lab 2,Medrano,Ana I,13,5,1,0,0,3,1,59
