Fall 2020,BIOL,1161,Intro To Biol Science Lab 1,Medrano,Ana I,9,7,0,0,0,3,2,47
Fall 2020,MUSI,1121,Concert Chorus,Mueller,Jebediah Lee,9,2,0,0,0,2,0,69
Fall 2020,LAW,5247,Houston Journal of Int'l Law,Berman,Emily,0,0,0,0,0,2,0,0
Fall 2020,ENGL,1303,First Year Writing I,Lara-Perez,Jaime A.,6,9,1,0,0,2,0,33
Fall 2020,GERM,3333,Ger Conversatn&Composit,Kleinheider,Julia D,4,1,0,0,0,2,1,57
Fall 2020,MUSI,1120,University Chorus,Mueller,Jebediah Lee,5,3,0,0,0,0,0,63
Fall 2020,LAW,5299,Special Problems,Vetter,Greg R,0,0,0,0,0,14,0,0
Fall 2020,MUSA,6320,Applied Violin,Yon,Kirsten A,4,0,0,0,0,0,0,100
Fall 2020,CIVE,6498,Research,Louie,Stacey M,0,0,0,0,0,1,0,0
Fall 2020,COMM,6398,Special Problems,Ni,Lan,2,0,0,0,0,0,0,100
Fall 2020,ECE,3317,Applied Electromagnetic Waves,Long,Stuart A,2,3,0,0,0,0,0,40
Fall 2020,LAW,5113,Advocates,Lawrence,Jim E,0,0,0,0,0,3,0,0
Fall 2020,PSYC,7392,Psychology Practicum,Knee,Clifford R,1,0,0,0,0,0,0,100
Fall 2020,MUSI,6300,Intro Res Method in Musicology,Dirst,Matthew C,1,3,0,0,0,0,1,25
Fall 2020,PHCA,6297,Selected Topics,Varkey,Divya A,7,0,0,0,0,0,0,100
Fall 2020,MUSA,4426,Applied Double Bass,Whittaker,Dennis J,2,0,0,0,0,0,0,100
Fall 2020,PHCA,8311,Proposal Development,Essien,Ekere James,2,0,0,0,0,0,0,100
Fall 2020,CHEM,6698,Special Problems,Kadish,Karl M,0,0,0,0,0,1,0,0
Fall 2020,BIOL,8898,Doctoral Research,Pennings,Steven C,0,0,0,0,0,1,0,0
Fall 2020,CHEE,8198,Doctoral Research,Rimer,Jeffrey,0,0,0,0,0,2,0,0
Fall 2020,PUBL,6325,Capstone Problem Project,Thurmond,James H,0,0,0,0,0,0,0,
Fall 2020,ARTH,4398,Independent Study,Orto,Luisa,1,0,0,0,0,0,0,100
Fall 2020,MECE,8398,Doctoral Research,Ghasemi,Hadi,0,0,0,0,0,2,0,0
Fall 2020,SPAN,8699,Dissertation,Cuesta,Mabel,1,0,0,0,0,0,0,100
Fall 2020,POLS,8399,Doctoral Dissertation,Church,Jeffrey,0,0,0,0,0,1,0,0
Fall 2020,PETR,8398,Doctoral Research,Farouq-Ali,Syed,0,0,0,0,0,1,0,0
Fall 2020,BIOE,7399,Masters Thesis,Shevkoplyas,Sergey,1,0,0,0,0,0,0,100
Fall 2020,PHIL,6398,Special Problems,Mag Uidhir,Christopher Domh,1,0,0,0,0,0,0,100
Fall 2020,PHOP,6257,Research Practicum B,Berntsen,David A,1,0,0,0,0,0,0,100
Fall 2020,MATH,8399,Doctoral Dissertation,Pan,Tsorng-Whay,0,0,0,0,0,1,0,0
Fall 2020,MIS,3360,Systems Analysis and Design,Knighton,William B,24,17,0,0,0,24,0,37
Fall 2020,FINA,4397,Selected Topics in Finance,Pena,Juan F,94,4,2,0,0,8,1,87
Fall 2020,PSYC,3341,Physiological Psychology,Halverson,Kelly K,29,12,4,0,0,5,1,58
Fall 2020,MUED,4305,General Music/Elem & Sec Schls,Kastner,Julie D,11,2,0,0,0,0,0,85
Fall 2020,ARTH,6380,Museums & Problem of Display,Zalman,Sandra,4,0,0,0,0,0,0,100
Fall 2020,ENGL,4395,Topics in Autobiography,Divakaruni,Chitra B,9,0,0,0,0,0,0,100
Fall 2020,ACCT,2301,Prin of Financial Accounting,Goble,Samuel,19,25,2,0,0,22,0,28
Fall 2020,SOC,3328,Race-Ethnicity World Perspctv,Dworkin,Anthony G,21,24,2,0,0,6,3,40
Fall 2020,SPAN,6352,Sociolinguistic Aspect US Span,Gutierrez,Manuel J,9,2,0,0,0,0,0,82
Fall 2020,SPAN,2308,Span for Heritage Learners II,Martinez,Raquel,7,4,0,0,0,1,0,58
Fall 2020,COMM,3311,Editing Print & Digital Media,Crixell,Charles A,8,11,2,0,0,3,0,33
Fall 2020,SOC,6385,Seminar in Religion,Lee,Shayne,6,0,0,0,0,0,0,100
Fall 2020,PSYC,4321,Abnormal Psychology,Sumlin,Eric Dwayne,22,7,0,0,0,3,5,69
Fall 2020,HIST,3354,England Since 1689,Ittmann,Karl,2,10,1,0,0,4,1,12
Fall 2020,PETR,8598,Doctoral Research,Qin,Guan,0,0,0,0,0,2,0,0
Fall 2020,HRMA,4367,Advanced Lodging Management,Cheatham,Cathy A,17,2,0,0,0,1,0,85
Fall 2020,PHYS,1101,General Physics Laboratory I,Wood,Lowell T,3,12,2,0,0,4,0,14
