Spring 2021,SOCW,8333,Social Science Theories,Robbins,Susan P,10,1,0,0,0,0,0,91
Spring 2021,ENGL,1304,First Year Writing II,Moore,Kelly L,11,2,0,0,0,2,2,73
Spring 2021,BCIS,1305,Business Computer Applications,Felvegi,Emese,151,60,9,0,0,67,5,53
Spring 2021,HDCS,1300,Human Ecosystems & Tech Change,Selzer,Lori Michele,7,30,5,0,0,12,4,13
Spring 2021,ENGL,3350,Am Lit To 1865,Berger,Jason,20,4,0,0,0,3,1,74
Spring 2021,POLS,3331,American Foreign Policy,Chatagnier,John Tyson,22,12,3,0,0,6,0,51
Spring 2021,PHYS,1102,General Physics Laboratory II,Maric,Sladjana,4,9,2,0,0,8,0,17
Spring 2021,NUTR,4201,Dietetics as a Profession II,Ferrell,Carla Denise,24,13,2,0,0,0,0,62
Spring 2021,HON,3397,Honors Selected Topics,Trninic,Marina,18,2,0,0,0,3,1,78
Spring 2021,PHAR,5678,Transplant Therapeutics,Truong,Mabel,4,0,0,0,0,0,0,100
Spring 2021,KIN,3309,Biomechanics,Rose,Vivian L,5,14,2,0,0,24,2,11
Spring 2021,ELET,1400,Circuit Theory and Lab I,Abraham,Yonas B,15,14,0,0,0,11,0,38
Spring 2021,CUIN,4332,Literacy Assess Rdg Writing,Oliver,Patricia Ann,27,3,0,0,0,1,0,87
Spring 2021,MUSI,3216,Analysis,Koozin,Timothy,11,3,1,0,0,0,1,73
Spring 2021,COMM,3383,Non-linear Editing,Crowe,Craig Warren,40,13,1,0,0,0,0,74
Spring 2021,PHAR,5270,Pcon & Hospital Pharmacy Mgmt,Sansgiry,Sujit Sharad,34,5,1,0,0,0,0,85
Spring 2021,COMD,7391,Clinic in Speech Lang Disorder,Joseph,Megan E,3,0,0,0,0,0,0,100
Spring 2021,PHYS,1101,General Physics Laboratory I,Wood,Lowell T,6,11,0,0,0,4,0,29
Spring 2021,THEA,4390,Acting Showcase: Capstone,Watt,Sophia M,6,0,0,0,0,0,0,100
Spring 2021,BIOL,6350,Biomedical Sciences Practicum,Graur,Dan,19,0,0,0,0,0,0,100
Spring 2021,MSCI,2220,Doctrine & Team Development,Seifen,Steven S,14,1,0,0,0,0,0,93
Spring 2021,PCEU,8998,Doctoral Research,Hu,Ming,0,0,0,0,0,4,0,0
Spring 2021,ARCH,1360,Architectural Sketching I,Williams,Celeste,9,0,0,0,0,0,0,100
Spring 2021,BIOE,6307,Cell Biology for BME,Al-Ubaidi,Muayyad,6,0,0,0,0,0,0,100
Spring 2021,ACCT,4330,Advanced Accounting,Ramaswamy,Vinita,3,2,0,0,0,1,0,50
Spring 2021,ENGL,1304,First Year Writing II,Sicinski,Michael J,17,1,0,0,0,0,0,94
Spring 2021,HDFS,2317,Human Dev and Interventions,Fernandez,Elaine C,42,21,5,0,0,12,0,53
Spring 2021,CHEM,6398,Special Problems,Bittner,Eric R,0,0,0,0,0,1,0,0
Spring 2021,MECE,8699,Doctoral Dissertation,Ardebili,Haleh,1,0,0,0,0,0,0,100
Spring 2021,MARK,4390,Marketing for Non-Profit Orgs,Franco,Rodi L,9,6,0,0,0,7,0,41
Spring 2021,MATH,8398,Doctoral Research,Labate,Demetrio,0,0,0,0,0,4,0,0
Spring 2021,HIST,3331,Afro-Amer His Snce 1865,Tillery,Tyrone,8,0,0,0,0,0,2,100
Spring 2021,OPTO,5250,Seminar Scientific Investigatn,Frishman,Laura J,4,0,0,0,0,0,0,100
Spring 2021,BTEC,3100,Biotech Research Methods,Hosseinzadeh,Hemen,6,7,0,0,0,2,1,40
Spring 2021,PHYS,1102,General Physics Laboratory II,Maric,Sladjana,8,6,2,0,0,7,0,35
Spring 2021,PHAR,5270,Pcon & Hospital Pharmacy Mgmt,Sansgiry,Sujit Sharad,21,1,0,0,0,0,0,95
Spring 2021,WCL,6353,Frames of Modernity III,Armstrong,Richard H,1,0,0,0,0,0,0,100
Spring 2021,PHLS,8699,Doctoral Dissertation,Obasi,Ezemenari M,0,0,0,0,0,0,0,
Spring 2021,BIOL,6998,Special Problems,Fujita,Masaya,0,0,0,0,0,1,0,0
Spring 2021,ECE,8498,Doctoral Research,Chen,Ji,0,0,0,0,0,3,0,0
Spring 2021,BIOL,6798,Special Problems,Zufall,Rebecca A,0,0,0,0,0,1,0,0
Spring 2021,ENGL,8398,Graduate English Resrch,Wingard,Jennifer L,0,0,0,0,0,1,0,0
Spring 2021,NURS,6346,Mgmt of Hlth Dsordrs in Wo/Ch,Varghese,Shainy B,0,0,0,0,0,1,0,0
Spring 2021,PETR,8298,Doctoral Research,Dindoruk,Birol,0,0,0,0,0,2,0,0
Spring 2021,MUSI,6397,Selected Topics-Music,Pollack,Howard J,0,1,0,0,0,0,0,0
Spring 2021,ECE,8399,Doctoral Dissertation,Jackson,David R,0,0,0,0,0,1,0,0
Spring 2021,LAW,5103,Health Law Journal,Chandler,Seth J,0,0,0,0,0,1,0,0
Spring 2021,MARK,8999,Doctoral Dissertation,Ahearne,Michael,0,0,0,0,0,2,0,0
Spring 2021,INDE,8699,Doctoral Dissertation,Lim,Gino Jinho,0,0,0,0,0,0,0,
Spring 2021,INDS,4380,Design Internship,Kwon,Eunsook,0,0,0,0,0,0,0,
Spring 2021,ELCS,8312,Lab of Practice-Res Meth Devel,Peters-Hawkins,April,0,0,0,0,0,1,0,0
Spring 2021,LAW,5199,Special Problems,Alderman,Richard M,0,0,0,0,0,2,0,0
Spring 2021,BIOE,8598,Doctoral Research,Ince,Nuri Firat,0,0,0,0,0,2,0,0
Spring 2021,MUSA,1332,Applied Oboe,Fischer,Jonathan,1,0,0,0,0,0,0,100
Spring 2021,BIOL,6498,Special Problems,Liu,Xinli,0,0,0,0,0,1,0,0
Spring 2021,LAW,5295,US Export Regulation,Hanson,Lawrence W,1,2,0,0,0,0,0,33
Spring 2021,MATH,8698,Doctoral Research,Heier,Gordon,0,0,0,0,0,2,0,0
Spring 2021,MECE,8399,Doctoral Dissertation,Ostilla Monico,Rodolfo,0,0,0,0,0,1,0,0
Spring 2021,GEOL,8698,Doctoral Research,Rappenglueck,Bernhard,0,0,0,0,0,3,0,0
Spring 2021,BIOE,8298,Doctoral Research,Roh,Jinsook,0,0,0,0,0,3,0,0
