Fall 2020,BIOE,4115,Intro Bioinstrumentation Lab,Ince,Nuri Firat,11,5,0,0,0,3,1,58
Fall 2020,LAW,5323,Conflict of Laws,Ungureanu,Razvan C,6,12,2,0,0,0,0,30
Fall 2020,CHEM,1111,Fundamentals of Chm Lab,Zaitsev,Vladimir G,10,5,0,0,0,4,1,53
Fall 2020,ENGL,1303,First Year Writing I,Tompkins,Daniel,16,1,0,0,0,0,2,94
Fall 2020,ECON,8361,Workshop Research Methods III,Maheshri,Vikram,9,0,0,0,0,0,0,100
Fall 2020,BCHS,4313,Cell Biochemistry,Rea,Michael A,16,7,0,0,0,11,1,47
Fall 2020,PETR,8399,Doctoral Dissertation,Hathon,Lori A,0,0,0,0,0,1,0,0
Fall 2020,ENGL,1304,First Year Writing II,Swensen,Russel,9,4,0,0,0,2,2,60
Fall 2020,NUTR,2133,Comm Food Prod I Lab,Svendsen-Sanchez,Ann Carol,12,3,0,0,0,1,0,75
Fall 2020,COSC,6360,Operating Systems,Paris,Jehan-Francois,15,5,0,0,0,0,0,75
Fall 2020,CUIN,8371,Introduction to Quant Research,Zhang,Jie,14,0,0,0,0,0,0,100
Fall 2020,MUSA,3400,Applied Voice,Evans,Joseph,2,0,0,0,0,0,0,100
Fall 2020,CIS,3357,Cloud Computing Infrastructure,Martinez,Jose C,0,1,0,0,0,2,0,0
Fall 2020,COMM,4398,Independent Study,Lee,Jaesub,2,0,0,0,0,0,0,100
Fall 2020,PHOP,8298,Doctoral Research,Coates,Daniel R,1,0,0,0,0,0,0,100
Fall 2020,ECE,8699,Doctoral Dissertation,Prasad,Saurabh,0,0,0,0,0,1,0,0
Fall 2020,ENGL,1370,Composition II-Honors,Vollrath,Lesli A,2,1,0,0,0,2,0,40
Fall 2020,PHLS,8393,Doctoral Practicum in Psy,Mire,Sarah Stanford,0,0,0,0,0,8,0,0
Fall 2020,PHCA,6297,Selected Topics,Varkey,Divya A,1,0,0,0,0,0,0,100
Fall 2020,ARCH,1500,Design Studio I,Robbins,Joshua Daniel,7,16,0,0,0,0,0,30
Fall 2020,ECE,8699,Doctoral Dissertation,Faghih,Rose T,1,0,0,0,0,0,0,100
Fall 2020,ART,4371,Sr Photo/Digital Media Major I,Chen,Mark,1,1,0,0,0,0,0,50
Fall 2020,ECE,8598,Doctoral Research,Jackson,David R,0,0,0,0,0,1,0,0
Fall 2020,PHLS,8350,Educational Psychology,Aguirre-Munoz,Zenaida,3,0,0,0,0,0,0,100
Fall 2020,MARK,4396,Marketing Internship,Krishnamurthy,Parthasarathy,0,0,0,0,0,4,0,0
Fall 2020,CUIN,8398,Independent Study,McNeil,Sara G,2,0,0,0,0,0,0,100
Fall 2020,PCEU,8998,Doctoral Research,Hu,Ming,0,0,0,0,0,3,0,0
Fall 2020,MIS,8999,Doctoral Dissertation in MIS,Cooper,Randolph B,0,0,0,0,0,1,0,0
Fall 2020,CHEM,8698,Doctoral Research,Cai,Chengzhi,0,0,0,0,0,1,0,0
Fall 2020,ECE,6298,Research,Rajashekara,Kaushik,0,0,0,0,0,1,0,0
Fall 2020,SOCW,7318,Cognitive Behavioral Interven,Gracely,Jill Marie,17,4,0,0,0,0,0,81
Fall 2020,MUED,3102,Brasses,Kubos,Cameron Kade,1,0,0,0,0,0,0,100
Fall 2020,ECE,8699,Doctoral Dissertation,Mayerich,David Matthew,1,0,0,0,0,0,0,100
Fall 2020,ECE,8399,Doctoral Dissertation,Pei,Shin-Shem Steven,0,0,0,0,0,1,0,0
Fall 2020,MECE,8598,Doctoral Research,Ryou,Jae-Hyun,0,0,0,0,0,2,0,0
Fall 2020,MUSA,4422,Applied Viola,Brooks,Wayne A,1,0,0,0,0,0,0,100
Fall 2020,MUSA,2330,Applied Flute,Russell,Peggy,2,0,0,0,0,0,0,100
Fall 2020,COSC,8698,Doctoral Research,Subhlok,Jaspal,0,0,0,0,0,1,0,0
Fall 2020,ENGL,3396,Selected Topics,Glass,Hildegard,0,1,0,0,0,0,1,0
Fall 2020,GEOL,8999,Doctoral Dissertation,Li,Aibing,0,0,0,0,0,1,0,0
Fall 2020,COSC,8998,Doctoral Research,Shah,Shishir,0,0,0,0,0,2,0,0
Fall 2020,BIOL,8698,Doctoral Research,Lin,Chin-Yo,0,0,0,0,0,1,0,0
Fall 2020,MECE,8398,Doctoral Research,Yu,Cunjiang,0,0,0,0,0,1,0,0
Fall 2020,ART,4370,Sr Photo/Digital Media Major I,Montoya,Delilah,1,1,0,0,0,0,0,50
Fall 2020,MUSA,1310,Applied Piano,Staupe,Andrew Paul,1,0,0,0,0,0,0,100
Fall 2020,SPAN,8399,Dissertation,Ventura,Gabriela Baeza,0,0,0,0,0,1,0,0
Fall 2020,MECE,7399,Masters Thesis,Prosperetti,Andrea,1,0,0,0,0,0,0,100
Fall 2020,PHOP,6298,Spec Prob-Physio Optics,Porter,Jason,1,0,0,0,0,0,0,100
Fall 2020,ARCH,6351,Criticism in Architecture,Turner,Drexel,1,0,0,0,0,0,0,100
Fall 2020,CUIN,8322,Mixed Methods Research,Li,Miao,10,0,0,0,0,0,0,100
Fall 2020,BIOL,8998,Doctoral Research,Chung,Sang-Hyuk,0,0,0,0,0,1,0,0
Fall 2020,KIN,4365,Legal/Ethical Aspects of Sport,Cottingham,Michael,24,3,0,0,0,12,1,62
Fall 2020,CORE,1101,College Success,Johnson,Whitney Nicole,13,0,0,0,0,0,0,100
Fall 2020,PHYS,1101,General Physics Laboratory I,Wood,Lowell T,5,9,0,0,0,5,3,26
Fall 2020,POLS,3381,Political Psychology,Jenke,Elizabeth,15,11,1,0,0,7,1,44
Fall 2020,PSYC,7342,Bio Bases of Behav,Leasure,Jennifer Leigh,15,8,0,0,0,0,0,65
Fall 2020,ELED,3322,Elem Reading Phonics Instructn,Alba,Celeste,23,5,0,0,0,4,3,72
Fall 2020,BIOL,3311,Genetics Laboratory,O'Bryant,Zaven Keith,97,47,3,1,0,24,8,56
Fall 2020,BIOL,1153,Pre-Nursing Microbio Lab,Knapp,Richard D,10,5,0,0,0,4,2,53
Fall 2020,TLIM,3363,Technical Communications,Tangeman,Anthony C,16,17,1,0,0,12,1,35
Fall 2020,BTEC,4350,Biotech Capstone Experience,Iyer,Rupa S,27,6,0,0,0,0,0,82
Fall 2020,MECE,5397,Selected Topics,Prosperetti,Andrea,3,12,1,0,0,2,0,17
Fall 2020,CUIN,8399,Doctoral Dissertation,McNeil,Sara G,0,0,0,0,0,1,0,0
Fall 2020,SPAN,7395,Sel Topics in US Hispanic Lit,Kanellos,Nicolas,2,0,0,0,0,0,0,100
Fall 2020,MUSA,2346,Applied Tuba,Vinson,Danny S,2,0,0,0,0,0,0,100
Fall 2020,ENGL,3301,Intro To Literary Studies,Singh,Kavita Ashana,7,3,0,0,0,1,4,64
Fall 2020,ARCH,1500,Design Studio I,Wienert,Ross George,6,3,0,0,0,1,0,60
