Fall 2020,CUIN,3111,Educational Tech Elem Teachers,Nguyen,Phuong Thi Mai,22,0,0,0,0,0,2,100
Fall 2020,CUIN,4350,Multiple Teaching Strategies,Segura,Perri F,11,1,0,0,0,0,0,92
Fall 2020,DAN,4305,Senior Project with Career Mgt,Valle,Toni Leago,8,0,0,0,0,0,0,100
Fall 2020,POLS,3310,Intro to Political Theory,Choi,Naomi,12,14,0,0,0,14,2,30
Fall 2020,MECT,3118,Fluid Mechanic Application Lab,Singh,Navdeep,16,5,0,0,0,0,1,76
Fall 2020,THEA,7221,Graduate Voice I,Ward,Rebecca Rose,8,0,0,0,0,0,0,100
Fall 2020,COMD,5441,SLPA Externship I,Eckert,Janet F,11,3,0,0,0,0,0,79
Fall 2020,COMM,3369,Strategic Comm. Writing,Taylor,Kris A,4,9,2,0,0,2,0,24
Fall 2020,PSYC,8399,Doctoral Dissertation,Walker-Obasi,Rheeda Lynette,1,0,0,0,0,0,0,100
Fall 2020,CIVE,6353,Beh-Dsn Prestress Concr,Kalliontzis,Dimitrios,8,5,1,1,0,0,2,53
Fall 2020,PHYS,1101,General Physics Laboratory I,Wood,Lowell T,3,5,5,0,0,6,1,16
Fall 2020,SOCW,7367,Policy Analysis,Patrick,Rhonda G,25,0,0,0,0,0,0,100
Fall 2020,THEA,3387,Lighting Design,Rigdon,Kevin L,8,2,0,0,0,2,0,67
Fall 2020,COMM,3306,End of Life Communication,Hudson-Gillan,Gail,23,8,0,0,0,2,0,70
Fall 2020,SPEC,7341,Assessment of Learning Diff,Hassett,Kristen Spring,3,2,0,0,1,0,1,50
Fall 2020,LAW,5332,Patent Law,Michaels,Andrew Charles,6,16,0,0,0,2,0,25
Fall 2020,ECON,2305,Macroeconomic Principles,Clarke,Christopher Arthur,37,81,30,0,0,203,30,11
Fall 2020,LAW,5409,Contracts,Dow,David R,14,51,1,0,0,0,0,21
Fall 2020,MUSI,8399,Doctoral Document,Maroney,Marcus K,0,0,0,0,0,1,0,0
Fall 2020,COMM,4303,Communication Law & Ethics,Lindenberger,Michael A,20,7,1,0,0,5,0,61
Fall 2020,ECE,6343,Renewable Energy,Rajashekara,Kaushik,14,8,0,0,0,0,0,64
Fall 2020,PSYC,1300,Intro To Psychology,Dsouza,Johann Mark,16,7,1,0,0,4,0,57
Fall 2020,NUTR,2133,Comm Food Prod I Lab,Svendsen-Sanchez,Ann Carol,5,6,0,0,0,3,0,36
Fall 2020,PEP,7306,Adm Princs of Sprts/Exer Prgms,Pearson,Demetrius W,7,11,3,0,0,0,0,33
Fall 2020,PHLS,8393,Doctoral Practicum in Psy,Winderman,Katherine,0,0,0,0,0,14,0,0
Fall 2020,ART,1371,Fundamentals of Photo/DM,Amadou,Haoua Zouga,7,6,0,0,0,1,0,50
Fall 2020,ARCH,2331,Digital Vocabularies,Gonzales,Michael A,7,5,0,0,0,0,2,58
Fall 2020,POLS,1337,"US Govt: Congress,Pres & Crts",Belco,Michelle Helene,11,1,0,0,0,0,0,92
Fall 2020,ENGL,8398,Graduate English Resrch,Wingard,Jennifer L,0,0,0,0,0,1,0,0
Fall 2020,MUSI,4120,Percussion Ensemble,Warren,Paul Alexander,9,0,0,0,0,0,0,100
Fall 2020,HRMA,6327,Restaurant Layout and Design,Graves,Nancy,6,0,0,0,0,0,0,100
Fall 2020,MUSA,8242,Doctoral Recital III,Kitai,Anthony T,1,0,0,0,0,0,0,100
Fall 2020,FINA,7323,Applied Equity Fund Management,George,Thomas J,3,0,0,0,0,0,0,100
Fall 2020,MECE,8298,Doctoral Research,Franchek,Matthew,0,0,0,0,0,2,0,0
Fall 2020,ART,3313,Silkscreen,Leen,Noah Benjamin,8,0,0,0,0,0,0,100
Fall 2020,COMM,7397,Selected Topics - Comm,Choi,Ho Joon,13,2,0,0,0,0,0,87
Fall 2020,MUSI,1170,Aural Skills I,Koozin,Timothy,9,8,0,0,0,1,1,50
Fall 2020,MATH,8698,Doctoral Research,Ott,William R,0,0,0,0,0,2,0,0
Fall 2020,ENGL,6323,Fiction Workshop,Divakaruni,Chitra B,9,0,0,0,0,0,0,100
Fall 2020,BUSI,4397,Selected Topics in GENB,Spartalis,Emmanuel Michael,0,2,0,0,0,0,0,0
Fall 2020,SPAN,8399,Dissertation,Cuesta,Mabel,1,0,0,0,0,0,0,100
